user_id,event_date,model_id_1,model_name_1,model_name_2,model_id_2,product_name_1,product_name_2,Customer_ID,UID
6046012,20220418,27,Civic E,Civic E,27,Civic,Civic,6046012,933522059
3554866,20221231,29,RS,HR-V L,67,City,HR-V,3554866,989009596
4839515,20231228,232,BR-V G,RS,29,BR-V,City,4839515,907695252
7173415,20220913,103,CR-V L,CR-V E,32,CR-V,CR-V,7173415,912567109
1153736,20221212,27,Civic E,Civic E,27,Civic,Civic,1153736,949316771
5569311,20231113,241,L AWD,G,243,CR-V,CR-V,5569311,902116776
2520725,20240108,242,L,G,243,CR-V,CR-V,2520725,919136236
5746912,20230810,28,L,CR-V E,32,City,CR-V,5746912,375883988
216706,20230213,32,CR-V E,Accord,2,CR-V,Accord,216706,977256060
731975,20200822,103,CR-V L,CR-V G,31,CR-V,CR-V,731975,943454829
620122,20231127,243,G,L AWD,241,CR-V,CR-V,620122,965656715
3330067,20230719,232,BR-V G,HR-V G,66,BR-V,HR-V,3330067,938352372
1181859,20221109,27,Civic E,Civic G,26,Civic,Civic,1181859,913503224
2263270,20230818,26,Civic G,Civic RS,25,Civic,Civic,2263270,919029363
979108,20220521,103,CR-V L,CR-V E,32,CR-V,CR-V,979108,905428899
6960890,20230616,26,Civic G,Civic RS,25,Civic,Civic,6960890,908800118
7173415,20220913,32,CR-V E,CR-V E,32,CR-V,CR-V,7173415,912567109
8526933,20230606,112,G,Civic Type R,198,City,Civic Type R,8526933,366199586
5404931,20230120,66,HR-V G,G,112,HR-V,City,5404931,392677123
8652247,20230730,191,HR-V RS,CR-V LSE (Phiên Bản Đặc Biệt),135,HR-V,CR-V,8652247,935218279
7380388,20230309,29,RS,Accord,2,City,Accord,7380388,909184569
5384135,20221219,29,RS,HR-V G,66,City,HR-V,5384135,976892605
8839380,20230908,29,RS,BR-V L,231,City,BR-V,8839380,972713034
7586265,20230831,103,CR-V L,CR-V L,103,CR-V,CR-V,7586265,937492211
6376558,20230830,2,Accord,CR-V E,32,Accord,CR-V,6376558,983611924
7035929,20230818,198,Civic Type R,G,112,Civic Type R,City,7035929,977210619
398643,20231213,243,G,e HEV RS,240,CR-V,CR-V,398643,976622288
5572880,20220711,28,L,RS,29,City,City,5572880,981312066
3489255,20210719,103,CR-V L,Civic G,26,CR-V,Civic,3489255,984833119
1023750,20230125,26,Civic G,Civic RS,25,Civic,Civic,1023750,903433706
6051301,20230128,112,G,G,112,City,City,6051301,982392106
10310,20230409,66,HR-V G,HR-V RS,191,HR-V,HR-V,10310,909055345
1579785,20240107,112,G,BR-V G,232,City,BR-V,1579785,335563346
6247895,20220506,2,Accord,CR-V E,32,Accord,CR-V,6247895,886886905
8164756,20230319,103,CR-V L,CR-V E,32,CR-V,CR-V,8164756,936991155
5914264,20220623,67,HR-V L,Accord,2,HR-V,Accord,5914264,949512870
5590237,20220622,29,RS,Civic E,27,City,Civic,5590237,912008085
5914264,20230824,232,BR-V G,HR-V G,66,BR-V,HR-V,5914264,949512870
979108,20220616,32,CR-V E,CR-V E,32,CR-V,CR-V,979108,905428899
8018118,20230424,25,Civic RS,CR-V LSE (Phiên Bản Đặc Biệt),135,Civic,CR-V,8018118,986693633
2150971,20230523,66,HR-V G,G,112,HR-V,City,2150971,918426865
6235679,20230125,112,G,Civic Type R,198,City,Civic Type R,6235679,983241559
8192290,20230904,231,BR-V L,L,28,BR-V,City,8192290,942348122
242891,20230302,28,L,G,112,City,City,242891,382883188
1323425,20200731,28,City L,Civic E,27,City,Civic,1323425,974665839
4079344,20220813,191,HR-V RS,RS,29,HR-V,City,4079344,989222862
7650075,20221231,25,Civic RS,G,112,Civic,City,7650075,985470663
6322135,20230106,66,HR-V G,Civic E,27,HR-V,Civic,6322135,903618890
3732876,20210224,29,RS,Civic G,26,City,Civic,3732876,982365518
3732876,20210224,29,RS,CR-V E,32,City,CR-V,3732876,982365518
9284985,20231109,243,G,G,243,CR-V,CR-V,9284985,939045540
9220008,20231003,29,RS,L,28,City,City,9220008,904476166
7373192,20230602,66,HR-V G,HR-V G,66,HR-V,HR-V,7373192,965287957
6541754,20220531,2,Accord,Brio RS 2 màu,20,Accord,Brio,6541754,977289069
6276657,20220907,112,G,Brio RS 2 màu,20,City,Brio,6276657,976064462
8112,20240131,242,L,L,242,CR-V,CR-V,8112,989347053
610221,20221009,27,Civic E,CR-V E,32,Civic,CR-V,610221,915357388
8256354,20240201,66,HR-V G,G,112,BR-V,City,8256354,903381357
2139689,20230207,31,CR-V G,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,2139689,936958485
7977471,20231023,232,BR-V G,G,112,BR-V,City,7977471,966809111
6056089,20220222,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V L,103,CR-V,CR-V,6056089,904685929
6617823,20220702,191,HR-V RS,Civic E,27,HR-V,Civic,6617823,982002780
7173415,20220913,103,CR-V L,HR-V L,67,CR-V,HR-V,7173415,912567109
6149104,20220531,31,CR-V G,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,6149104,973003960
5614546,20220310,66,HR-V G,CR-V L,103,HR-V,CR-V,5614546,908727279
7470227,20230120,27,Civic E,RS,29,Civic,City,7470227,987568485
1579785,20220919,29,RS,L,28,City,City,1579785,335563346
696086,20220917,67,HR-V L,HR-V L,67,HR-V,HR-V,696086,906298628
9374770,20231030,240,e:HEV RS,L,242,CR-V,CR-V,9374770,913982262
2017078,20230821,232,BR-V G,CR-V E,32,BR-V,CR-V,2017078,918231706
6453572,20220521,103,CR-V L,Civic RS,25,CR-V,Civic,6453572,908609686
1510492,20231006,112,G,BR-V G,232,City,BR-V,1510492,853074205
8270665,20230511,2,Accord,G,112,Accord,City,8270665,936900326
9605442,20231205,28,L,Civic Type R,198,City,Civic Type R,9605442,982593032
6617823,20230704,29,RS,G,112,City,City,6617823,982002780
6438918,20231002,191,HR-V RS,BR-V G,232,HR-V,BR-V,6438918,982848283
5998,20220617,67,HR-V L,HR-V RS,191,HR-V,HR-V,5998,979718727
411037,20200821,26,Civic G,City L,28,Civic,City,411037,937979670
9373116,20231028,27,Civic E,Civic RS,25,Civic,Civic,9373116,963658286
7650075,20221231,2,Accord,G,112,Accord,City,7650075,985470663
650001,20200709,28,City L,City L,28,City,City,650001,912762878
7373192,20230404,112,G,HR-V L,67,City,HR-V,7373192,965287957
6197171,20220912,27,Civic E,Civic E,27,Civic,Civic,6197171,907056880
371533,20220707,32,CR-V E,Accord,2,CR-V,Accord,371533,936379933
7705784,20221227,112,G,L,28,City,City,7705784,966849259
3239364,20231109,232,BR-V G,HR-V RS,191,BR-V,HR-V,3239364,971488350
3148651,20231109,232,BR-V G,L,242,BR-V,CR-V,3148651,987483417
5107306,20221102,112,G,G,112,City,City,5107306,941440397
5147721,20220502,18,Brio RS,CR-V E,32,Brio,CR-V,5147721,904453897
6046012,20220325,31,CR-V G,L,28,CR-V,City,6046012,933522059
2774772,20201204,67,HR-V L,CR-V L,103,HR-V,CR-V,2774772,367414093
3405643,20220821,26,Civic G,Civic E,27,Civic,Civic,3405643,966325721
1263394,20230518,67,HR-V L,CR-V LSE (Phiên Bản Đặc Biệt),135,HR-V,CR-V,1263394,911864888
5746912,20230821,28,L,CR-V LSE (Phiên Bản Đặc Biệt),135,City,CR-V,5746912,375883988
5888485,20220701,103,CR-V L,HR-V L,67,CR-V,HR-V,5888485,909665255
8206331,20230616,31,CR-V G,HR-V G,66,CR-V,HR-V,8206331,989103239
1672932,20201124,31,CR-V G,City L,29,CR-V,City,1672932,903762615
4207495,20210621,31,CR-V G,CR-V L,103,CR-V,CR-V,4207495,907363666
5940905,20230326,112,G,Civic E,27,City,Civic,5940905,962510481
5550826,20220805,25,Civic RS,Civic E,27,Civic,Civic,5550826,909257296
22334,20240122,191,HR-V RS,L,242,HR-V,CR-V,22334,989868788
3405643,20230320,67,HR-V L,RS,29,HR-V,City,3405643,966325721
3279,20231016,232,BR-V G,BR-V G,232,BR-V,BR-V,3279,935213999
4073153,20230202,32,CR-V E,RS,29,CR-V,City,4073153,983221129
5194914,20230802,112,G,L,28,City,City,5194914,901213373
1623703,20230103,191,HR-V RS,HR-V L,67,HR-V,HR-V,1623703,913363102
9137372,20231213,112,G,RS,29,City,City,9137372,98322342
44620,20230815,26,Civic G,Civic RS,25,Civic,Civic,44620,983766169
5998,20220505,25,Civic RS,CR-V E,32,Civic,CR-V,5998,979718727
8526933,20230606,112,G,HR-V RS,191,City,HR-V,8526933,366199586
10615,20231106,242,L,BR-V G,232,CR-V,BR-V,10615,983313922
3947114,20220731,27,Civic E,G,112,Civic,City,3947114,908253808
6417349,20230717,191,HR-V RS,RS,29,HR-V,City,6417349,946321133
6046012,20220319,28,L,RS,29,City,City,6046012,933522059
8599599,20230615,112,G,Civic E,27,City,Civic,8599599,843318566
4537730,20221223,191,HR-V RS,Civic RS,25,HR-V,Civic,4537730,917745581
6048167,20220526,27,Civic E,Civic E,27,Civic,Civic,6048167,982408866
166568,20221231,198,Civic Type R,Civic E,27,Civic Type R,Civic,166568,904738478
1592179,20231128,243,G,L,242,CR-V,CR-V,1592179,905237237
9537218,20231128,232,BR-V G,Civic RS,25,BR-V,Civic,9537218,0
6058999,20230306,191,HR-V RS,HR-V L,67,HR-V,HR-V,6058999,367853979
1680749,20200818,103,CR-V L,Civic E,27,CR-V,Civic,1680749,766865556
736005,20231015,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V E,32,CR-V,CR-V,736005,397519130
8986650,20230910,26,Civic G,Civic RS,25,Civic,Civic,8986650,939028888
7412868,20230211,112,G,Civic E,27,City,Civic,7412868,914777833
4795072,20210718,103,CR-V L,Accord,2,CR-V,Accord,4795072,358523596
3581881,20230710,27,Civic E,Civic Type R,198,Civic,Civic Type R,3581881,903357898
6123528,20220810,17,Brio G,G,112,Brio,City,6123528,989451592
5519032,20230830,231,BR-V L,HR-V L,67,BR-V,HR-V,5519032,912996661
2818400,20230212,67,HR-V L,CR-V L,103,HR-V,CR-V,2818400,91332693
44720,20231219,112,G,Civic RS,25,City,Civic,44720,387016600
5007524,20220801,103,CR-V L,HR-V L,67,CR-V,HR-V,5007524,913587888
7470227,20230120,25,Civic RS,RS,29,Civic,City,7470227,987568485
1684682,20210107,25,Civic RS,Civic G,26,Civic,Civic,1684682,988674637
5836664,20240117,241,L AWD,G,243,CR-V,CR-V,5836664,902755538
7150514,20230929,32,CR-V E,CR-V G,31,CR-V,CR-V,7150514,985689361
6877221,20230720,29,RS,G,112,City,City,6877221,942270989
6571992,20220602,67,HR-V L,Civic E,27,HR-V,Civic,6571992,961662891
759528,20230921,112,G,G,112,City,City,759528,901132222
8256354,20240201,241,L AWD,e HEV RS,240,CR-V,CR-V,8256354,903381357
5546939,20230204,27,Civic E,G,112,Civic,City,5546939,849999122
1181859,20230201,67,HR-V L,HR-V G,66,HR-V,HR-V,1181859,913503224
7413039,20221026,191,HR-V RS,HR-V RS,191,HR-V,HR-V,7413039,982209979
7673939,20221218,29,RS,L,28,City,City,7673939,906319577
1267675,20230326,66,HR-V G,HR-V L,67,HR-V,HR-V,1267675,913773989
1267675,20230326,66,HR-V G,HR-V RS,191,HR-V,HR-V,1267675,913773989
8526933,20230606,112,G,HR-V L,67,City,HR-V,8526933,366199586
8926567,20230911,66,HR-V G,CR-V E,32,HR-V,CR-V,8926567,886965689
5519032,20230429,191,HR-V RS,CR-V E,32,HR-V,CR-V,5519032,912996661
8149333,20230618,29,RS,Civic E,27,City,Civic,8149333,386761739
8896069,20230803,231,BR-V L,HR-V G,66,BR-V,HR-V,8896069,826466266
58687,20200901,66,HR-V G,HR-V L,67,HR-V,HR-V,58687,979506996
1182317,20230720,112,G,G,112,City,City,1182317,905151224
5384135,20221219,191,HR-V RS,HR-V G,66,HR-V,HR-V,5384135,976892605
8501104,20240123,66,HR-V G,L,28,HR-V,City,8501104,964022785
714711,20210402,32,CR-V E,HR-V L,67,CR-V,HR-V,714711,963637658
6024153,20220222,25,Civic RS,Accord,2,Civic,Accord,6024153,918290039
6086822,20220627,191,HR-V RS,RS,29,HR-V,City,6086822,912822608
8114444,20230316,29,RS,G,112,City,City,8114444,918371858
2869342,20221007,31,CR-V G,CR-V L,103,CR-V,CR-V,2869342,983382798
2210,20220415,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,2210,886901888
6054248,20220503,29,RS,L,28,City,City,6054248,387404593
1555197,20201103,2,Accord,Civic E,27,Accord,Civic,1555197,907764579
1925201,20230831,191,HR-V RS,RS,29,HR-V,City,1925201,964844905
717230,20220420,27,Civic E,RS,29,Civic,City,717230,904097175
3867382,20210607,112,G,RS,29,City,City,3867382,961867579
2789259,20221215,66,HR-V G,HR-V G,66,HR-V,HR-V,2789259,912050071
1579785,20240108,66,HR-V G,HR-V G,66,HR-V,HR-V,1579785,335563346
9358944,20231109,241,L AWD,e:HEV RS,240,CR-V,CR-V,9358944,969828739
8652247,20230805,103,CR-V L,HR-V RS,191,CR-V,HR-V,8652247,935218279
5845243,20240113,27,Civic E,L,28,Civic,City,5845243,961249295
9790107,20240107,112,G,Civic E,27,City,Civic,9790107,949587536
4336239,20230322,112,G,G,112,City,City,4336239,372130788
8330314,20230727,231,BR-V L,HR-V G,66,BR-V,HR-V,8330314,934954481
4362114,20220911,191,HR-V RS,CR-V L,103,HR-V,CR-V,4362114,907322218
7373192,20230814,32,CR-V E,RS,29,CR-V,City,7373192,965287957
2210,20201223,17,Brio G,Civic E,27,Brio,Civic,2210,886901888
9204463,20231206,112,G,L,28,City,City,9204463,986056577
3405643,20221015,26,Civic G,Civic RS,25,Civic,Civic,3405643,966325721
4397543,20221022,112,G,Accord,2,City,Accord,4397543,904599484
9194030,20231015,31,CR-V G,CR-V L,103,CR-V,CR-V,9194030,367355985
6520393,20220715,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,6520393,908979115
3171978,20231123,243,G,L,242,CR-V,CR-V,3171978,916818464
4266178,20231009,2,Accord,HR-V G,66,Accord,HR-V,4266178,979689180
6604308,20230713,231,BR-V L,HR-V RS,191,BR-V,HR-V,6604308,974104465
803763,20230201,32,CR-V E,G,112,CR-V,City,803763,938885933
2462379,20230909,31,CR-V G,RS,29,CR-V,City,2462379,939594484
1145647,20200724,17,Brio G,Brio G,17,Brio,Brio,1145647,978169858
364412,20231022,103,CR-V L,CR-V E,32,CR-V,CR-V,364412,983377970
22334,20231112,243,G,G,243,CR-V,CR-V,22334,989868788
72413,20230911,25,Civic RS,G,112,Civic,City,72413,918389328
5746912,20240123,29,RS,G,243,City,CR-V,5746912,375883988
6401423,20220518,20,Brio RS 2 màu,CR-V LSE (Phiên Bản Đặc Biệt),135,Brio,CR-V,6401423,962178282
6550653,20221207,103,CR-V L,RS,29,CR-V,City,6550653,936770391
2843005,20230917,26,Civic G,Civic E,27,Civic,Civic,2843005,912324223
1263394,20230518,25,Civic RS,CR-V G,31,Civic,CR-V,1263394,911864888
5274423,20230801,232,BR-V G,BR-V G,232,BR-V,BR-V,5274423,965037576
8112,20240130,27,Civic E,Civic E,27,Civic,Civic,8112,989347053
56693,20240108,112,G,RS,29,City,City,56693,367926282
2051642,20200911,31,CR-V G,CR-V G,31,CR-V,CR-V,2051642,913688496
2818400,20201225,31,CR-V G,HR-V G,66,CR-V,HR-V,2818400,91332693
3797383,20220920,112,G,G,112,City,City,3797383,975185018
1182317,20230720,29,RS,RS,29,City,City,1182317,905151224
8362227,20230908,29,RS,G,112,City,City,8362227,979308235
9353539,20231030,242,L,G,243,CR-V,CR-V,9353539,974029266
610221,20221011,112,G,Civic E,27,City,Civic,610221,915357388
6206868,20230318,27,Civic E,Civic E,27,Civic,Civic,6206868,789047555
1023750,20230204,191,HR-V RS,Civic G,26,HR-V,Civic,1023750,903433706
477154,20230706,28,L,RS,29,City,City,477154,917637272
3489255,20230312,191,HR-V RS,CR-V E,32,HR-V,CR-V,3489255,984833119
626934,20240203,29,RS,BR-V L,231,City,BR-V,626934,382193462
6515663,20220518,112,G,G,112,City,City,6515663,355965858
510226,20240130,231,BR-V L,HR-V G,66,BR-V,HR-V,510226,347830632
6226007,20220510,31,CR-V G,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,6226007,919511391
223669,20220220,66,HR-V G,HR-V L,67,HR-V,HR-V,223669,984327427
161200,20231003,231,BR-V L,HR-V RS,191,BR-V,HR-V,161200,975536588
4701221,20211210,31,CR-V G,CR-V E,32,CR-V,CR-V,4701221,387041940
4888225,20230630,2,Accord,Civic E,27,Accord,Civic,4888225,912195186
8077844,20230524,29,RS,Civic E,27,City,Civic,8077844,987683595
2210,20220418,26,Civic G,CR-V G,31,Civic,CR-V,2210,886901888
6409300,20231113,240,e:HEV RS,G,243,CR-V,CR-V,6409300,902526066
2163188,20220820,29,RS,Civic RS,25,City,Civic,2163188,963846163
10615,20221215,66,HR-V G,HR-V L,67,HR-V,HR-V,10615,983313922
477154,20220924,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V G,31,CR-V,CR-V,477154,917637272
8077844,20230715,29,RS,Civic E,27,City,Civic,8077844,987683595
6520393,20220711,103,CR-V L,HR-V L,67,CR-V,HR-V,6520393,908979115
3253621,20221213,32,CR-V E,CR-V E,32,CR-V,CR-V,3253621,397425272
9373808,20231101,242,L,G,243,CR-V,CR-V,9373808,962868212
8270665,20230511,2,Accord,L,28,Accord,City,8270665,936900326
538980,20220822,28,L,RS,29,City,City,538980,855138666
9864064,20240121,67,HR-V L,HR-V RS,191,HR-V,HR-V,9864064,902768962
1412508,20210803,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,1412508,912458316
2935,20230823,112,G,BR-V G,232,City,BR-V,2935,987649282
7373192,20230616,66,HR-V G,HR-V G,66,HR-V,HR-V,7373192,965287957
3633836,20220801,25,Civic RS,RS,29,Civic,City,3633836,908555084
9605442,20231205,66,HR-V G,e HEV RS,240,HR-V,CR-V,9605442,982593032
1960053,20230704,232,BR-V G,CR-V E,32,BR-V,CR-V,1960053,908425035
8392814,20230703,112,G,L,28,City,City,8392814,888416111
8102048,20231224,243,G,G,243,CR-V,CR-V,8102048,799701846
9211201,20230930,191,HR-V RS,HR-V RS,191,HR-V,HR-V,9211201,913334489
2869342,20220822,31,CR-V G,Civic E,27,CR-V,Civic,2869342,983382798
5385056,20220812,2,Accord,Civic RS,25,Accord,Civic,5385056,905699958
9906796,20240201,27,Civic E,Accord,2,Civic,Accord,9906796,919458179
8262552,20230802,191,HR-V RS,RS,29,HR-V,City,8262552,914066660
6186649,20220719,29,RS,Civic E,27,City,Civic,6186649,974142165
6300494,20221115,28,L,G,112,City,City,6300494,921023518
1701526,20231226,29,RS,Civic E,27,City,Civic,1701526,961246179
1579785,20220919,28,L,L,28,City,City,1579785,335563346
7150514,20231001,191,HR-V RS,CR-V L,103,HR-V,CR-V,7150514,985689361
7150514,20230921,66,HR-V G,HR-V G,66,HR-V,HR-V,7150514,985689361
6781,20230703,191,HR-V RS,CR-V LSE (Phiên Bản Đặc Biệt),135,HR-V,CR-V,6781,961667679
5295884,20220827,17,Brio G,RS,29,Brio,City,5295884,982054948
8628620,20230623,27,Civic E,Civic E,27,Civic,Civic,8628620,944114367
8966411,20230817,31,CR-V G,CR-V G,31,CR-V,CR-V,8966411,937207817
4189265,20231026,243,G,L AWD,241,CR-V,CR-V,4189265,912770144
4238672,20230314,32,CR-V E,CR-V L,103,CR-V,CR-V,4238672,916369888
116156,20240103,240,e HEV RS,L AWD,241,CR-V,CR-V,116156,936718717
4795072,20210718,103,CR-V L,CR-V G,31,CR-V,CR-V,4795072,358523596
61682,20231126,243,G,G,112,CR-V,City,61682,706569596
7412868,20221222,29,RS,HR-V G,66,City,HR-V,7412868,914777833
6496951,20220514,25,Civic RS,Civic G,26,Civic,Civic,6496951,388397883
8164771,20230314,32,CR-V E,Civic RS,25,CR-V,Civic,8164771,913510183
2210,20221015,112,G,G,112,City,City,2210,886901888
2210,20201230,27,Civic E,CR-V E,32,Civic,CR-V,2210,886901888
3797383,20220920,112,G,RS,29,City,City,3797383,975185018
7900829,20230728,29,RS,BR-V G,232,City,BR-V,7900829,945380532
8224255,20230320,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V L,103,CR-V,CR-V,8224255,964981138
3563456,20230704,28,L,G,112,City,City,3563456,983591074
957192,20210914,29,RS,HR-V G,66,City,HR-V,957192,985180195
9252,20210220,26,Civic G,Civic G,26,Civic,Civic,9252,906973204
2847601,20220615,67,HR-V L,Civic E,27,HR-V,Civic,2847601,977140662
2520725,20240108,242,L,e HEV RS,240,CR-V,CR-V,2520725,919136236
411037,20240118,26,Civic G,Civic E,27,Civic,Civic,411037,937979670
9502527,20231125,66,HR-V G,L,242,HR-V,CR-V,9502527,978867536
3558272,20220421,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V L,103,CR-V,CR-V,3558272,905012207
6185368,20220517,17,Brio G,Brio G,17,Brio,Brio,6185368,837630704
4983742,20220913,29,RS,Civic E,27,City,Civic,4983742,978652383
9605442,20231225,66,HR-V G,Civic G,26,HR-V,Civic,9605442,982593032
2843005,20230313,26,Civic G,Civic E,27,Civic,Civic,2843005,912324223
6235679,20230128,198,Civic Type R,Civic RS,25,Civic Type R,Civic,6235679,983241559
22334,20240122,232,BR-V G,BR-V L,231,BR-V,BR-V,22334,989868788
6169669,20220317,2,Accord,CR-V E,32,Accord,CR-V,6169669,903954096
6577708,20230828,112,G,G,112,City,City,6577708,964055847
2210,20220418,20,Brio RS 2 màu,Accord,2,Brio,Accord,2210,886901888
1486654,20220625,112,G,G,112,City,City,1486654,933364366
6960890,20230616,27,Civic E,Civic E,27,Civic,Civic,6960890,908800118
8426549,20231121,2,Accord,Civic E,27,Accord,Civic,8426549,966668102
6496951,20220514,27,Civic E,Civic G,26,Civic,Civic,6496951,388397883
1957349,20220514,29,RS,L,28,City,City,1957349,984848430
4463700,20230523,25,Civic RS,RS,29,Civic,City,4463700,913697176
9252,20230506,25,Civic RS,Accord,2,Civic,Accord,9252,906973204
6210313,20220501,135,CR-V LSE (Phiên Bản Đặc Biệt),HR-V G,66,CR-V,HR-V,6210313,989094667
19701,20231228,243,G,L AWD,241,CR-V,CR-V,19701,905818739
2539331,20230927,198,Civic Type R,CR-V L,103,Civic Type R,CR-V,2539331,986981089
6123528,20231025,243,G,L,242,CR-V,CR-V,6123528,989451592
4279908,20211205,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,4279908,937222965
8330314,20230413,112,G,G,112,City,City,8330314,934954481
2022172,20221201,198,Civic Type R,Civic Type R,198,Civic Type R,Civic Type R,2022172,941323579
5212683,20230706,232,BR-V G,HR-V G,66,BR-V,HR-V,5212683,984835588
5746912,20230806,28,L,CR-V E,32,City,CR-V,5746912,375883988
1841474,20230116,66,HR-V G,G,112,HR-V,City,1841474,912760279
4366764,20220829,32,CR-V E,CR-V G,31,CR-V,CR-V,4366764,91273477
2992,20210114,18,Brio RS,Brio RS,18,Brio,Brio,2992,919380888
619377,20230411,2,Accord,Civic E,27,Accord,Civic,619377,908560008
456279,20220501,2,Accord,CR-V G,31,Accord,CR-V,456279,907876307
5519032,20231205,66,HR-V G,HR-V G,66,HR-V,HR-V,5519032,912996661
5160076,20231204,25,Civic RS,G,112,Civic,City,5160076,901549712
6779936,20230127,2,Accord,RS,29,Accord,City,6779936,989426268
8977275,20230821,112,G,G,112,City,City,8977275,789221682
1585526,20220908,112,G,Brio G,17,City,Brio,1585526,962828536
4692291,20240108,66,HR-V G,Civic G,26,HR-V,Civic,4692291,941857357
7373192,20230406,27,Civic E,Civic RS,25,Civic,Civic,7373192,965287957
8077844,20230715,29,RS,HR-V RS,191,City,HR-V,8077844,987683595
1058376,20200805,31,CR-V G,CR-V L,103,CR-V,CR-V,1058376,934871155
6001794,20230408,191,HR-V RS,Civic RS,25,HR-V,Civic,6001794,936131436
188027,20221219,191,HR-V RS,HR-V G,66,HR-V,HR-V,188027,9164557
6728155,20221202,26,Civic G,Accord,2,Civic,Accord,6728155,396973988
8420349,20230807,66,HR-V G,HR-V G,66,HR-V,HR-V,8420349,946259160
820153,20220812,27,Civic E,Civic RS,25,Civic,Civic,820153,345333345
5693591,20220808,191,HR-V RS,Brio RS,18,HR-V,Brio,5693591,901920777
3886083,20230227,27,Civic E,Civic E,27,Civic,Civic,3886083,986223446
8057,20231023,112,G,CR-V LSE (Phiên Bản Đặc Biệt),135,City,CR-V,8057,778887722
3657621,20230731,27,Civic E,BR-V G,232,Civic,BR-V,3657621,973224779
7667105,20221208,27,Civic E,L,28,Civic,City,7667105,373798009
1051361,20230415,66,HR-V G,HR-V L,67,HR-V,HR-V,1051361,917291929
7373192,20230616,66,HR-V G,HR-V RS,191,HR-V,HR-V,7373192,965287957
2629544,20230102,66,HR-V G,Civic Type R,198,HR-V,Civic Type R,2629544,902493351
7173415,20220913,103,CR-V L,HR-V RS,191,CR-V,HR-V,7173415,912567109
2777282,20230711,198,Civic Type R,Accord,2,Civic Type R,Accord,2777282,988087777
6151125,20230805,67,HR-V L,Civic E,27,HR-V,Civic,6151125,908137570
8327802,20230417,28,L,L,28,City,City,8327802,989949628
2210,20220415,18,Brio RS,G,112,Brio,City,2210,886901888
8383660,20230508,29,RS,Civic E,27,City,Civic,8383660,974833555
1579785,20240107,112,G,Civic G,26,City,Civic,1579785,335563346
1047643,20230127,191,HR-V RS,Civic E,27,HR-V,Civic,1047643,907775527
6123528,20230802,112,G,Civic G,26,City,Civic,6123528,989451592
9487959,20231214,232,BR-V G,G,112,BR-V,City,9487959,834997333
538980,20221006,112,G,L,28,City,City,538980,855138666
6737081,20231118,198,Civic Type R,e HEV RS,240,Civic Type R,CR-V,6737081,949867171
5298975,20230820,25,Civic RS,Civic G,26,Civic,Civic,5298975,972822679
6520393,20220710,191,HR-V RS,CR-V L,103,HR-V,CR-V,6520393,908979115
701823,20230623,198,Civic Type R,Civic RS,25,Civic Type R,Civic,701823,933528365
1130489,20230920,232,BR-V G,BR-V G,232,BR-V,BR-V,1130489,939091559
1592179,20231128,243,G,G,243,CR-V,CR-V,1592179,905237237
9605442,20231205,28,L,HR-V RS,191,City,HR-V,9605442,982593032
7791916,20230619,27,Civic E,G,112,Civic,City,7791916,932312238
2774772,20201204,66,HR-V G,Civic G,26,HR-V,Civic,2774772,367414093
7667105,20221208,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,7667105,373798009
5519032,20231031,231,BR-V L,HR-V L,67,BR-V,HR-V,5519032,912996661
4758464,20231029,112,G,L,28,City,City,4758464,987833152
8112,20240102,243,G,G,243,CR-V,CR-V,8112,989347053
9605442,20240110,232,BR-V G,Civic RS,25,BR-V,Civic,9605442,982593032
8652247,20230730,32,CR-V E,CR-V E,32,CR-V,CR-V,8652247,935218279
5004255,20231223,27,Civic E,Civic E,27,Civic,Civic,5004255,838952487
3435639,20220415,112,G,Accord,2,City,Accord,3435639,912994868
6058999,20220906,191,HR-V RS,HR-V L,67,HR-V,HR-V,6058999,367853979
610221,20221009,2,Accord,Civic G,26,Accord,Civic,610221,915357388
9252702,20231007,26,Civic G,Civic E,27,Civic,Civic,9252702,336410413
9000602,20230822,112,G,G,112,City,City,9000602,931440372
2843005,20230909,28,L,G,112,City,City,2843005,912324223
1901925,20201028,112,G,G,112,City,City,1901925,988686007
1647556,20221119,198,Civic Type R,Civic RS,25,Civic Type R,Civic,1647556,932626767
